"title","url","stars","name","reviewUrl","text"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Spectacular boat and unreal food that matches the skipper and his first mates roots. Incredible experience with beautiful people who operate this boat that are so comforting to be around and leave you with a smile. Would recommend this boat, crew and experience any day of the week. Can’t wait for our next trip aboard!"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Beautiful sunset cruise, delicious dinner and drinks, wonderful hosts. Highly recommend"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"These guys are awesome.
Our third trip aboard & they get better each time if you can believe it.
Well done, we will certainly be back when up from down south again."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Wonderful experience. Excellent food . Best sunset ever. Thank you"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Absolutely fantastic sunset cruise, highly recommended"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Awesome experience, highly recommend, would do it again!"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Fabulous time out the food was next level amazing. Would happily do this cruise again 🏝️🥂☀️"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Absolutely fabulous with fantastic food, staff and the whole cruise. Very enjoyable totally reccomend."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Great cruise, very good service Great food and wine, very relaxing and enjoyable"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Beautiful Experience, awesome crew, add this to your bucket list. The sunset is spectacular and food and drinks delicious."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","3",,,"I'm a little bit disappointed with cape adieu, mostly because the top deck bar was not attended as I felt it should have been. Getting a drink required trying to catch the attention of someone who was focused on bringing meals up the stairs, and it made us feel guilty interrupting."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"We had a great relaxing evening with good Company the staff were friendly and informative , meal first class
Highly recommend
Excellent Evening"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"What a stunning experience. Munro and Grace (I think that’s their names- sorry my brains a dud) are the sweetest couple and they know how to throw a truly beautiful evening. Great tunes, beautiful cocktails and awesome food! The sunset and boat itself almost made me want to pretend I don’t get painfully seasick and take up the sailing life.
Gorgeous evening that even my boomer parents couldn’t complain about. Impressive- would highly recommend! 10/10"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Excellent Cruise great food very friendly staff"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"The cruise was fantastic would highly recommend it. The staff were amazing and so friendly. Food and service were delicious 😋. The boat great and the run down b4 and during the cruise was very knowledgeable. Would do it again."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"What a great experience, the crew was very attentive and friendly, the meal was scrumptious and of course the sunset was spectacular. This is a must if you are visiting Darwin."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Super duper awesome - from service to the meal - highly recommend the Cape Adieu . Smaller vessel but so much bigger in value and hospitality…Many thanks to Mandi and Grace and staff"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"I’m now again in the good books with the wife, the cruise was a great night, chatting with others over a drink, food was very tasty and enjoyable, the crew were very attentive. Thanks all when in town again I’m sure we’ll be back on board."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Beautiful evening. Would totally recommend. 😊"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"We really enjoyed our sunset dinner cruise with Cape Adieu. All the staff were really lovely and the 3 course meal was excellent. Loved the fresh seafood entree! It was beautiful on the harbour in the evening. Another great touch was Munro the owner coming and chatting with the guests. Highly recommend 😀."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"The best way to see Darwin, enjoy the sunset on the water and spoilt with the best food, drinks and service. Couldn't fault the experience and exceeded our expectations. Thanks Grace, Munro and the team"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Munro and grace ! Hats of to you guys ! Incredible service incredible crew, if there was 10 stars you’ll get them ! My wife and I loved every minute, thank you guys again !

If you need tyres let me know haha"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"A great way to end a NT trip! A lovely cruise, great staff and first class food. Thank you Cape Adieu!"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Honestly the best sunset cruise we’ve ever done!
The staff were all so lovely; Munro and Grace are just sunshine in human form… they run the cruise with such care.
The food was phenomenal, gave such a Northern Territory vibe and really enhanced the sunset and water.
Super comfortable and accessible for all ages! If you’re on the fence between cruises, this is the one to go with!"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"What a magical night we had. Food and service were exceptional. I would highly recommend if you want to do something special and see the best of Darwin"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"My wife and I did the Cape Adieu Darwin Harbour Cruises last night and it was wonderful.
Both the meals and crew were fantastic,
and watching the sunset from a lovely old boat was also very special, it’s something we will never forget.
This would be the best thing we have done in Darwin and we would highly recommend it to anyone.
Thanks guys
Kazz & Ian"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Great experience! We booked our group of 8 and were well taken care of. The food was lovely, fresh seafood and delicious steak, followed by a yummy dessert. We had plenty of opportunities for sunset photos and it was a nice view of Darwin from the water. Staff were friendly and accommodating, and happy to share a bit of banter. Drinks priced very reasonably. Highly recommended 😁"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Really great night out with very friendly professional young staff."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Delicious dinner while cruising around the bay enjoying the sunset! Fabulous hosts & staff. Thank you🥂🥰"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Magic night with Cape Adieu. Fabulous food great selection of drinks and superb staff. Could not fault it and 100% recommend. Neville & Erynne"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"A fantastic smaller cruise boat experience in Darwin Harbour. Run by an enthusiastic, professional & passionate young couple, they & their warm attentive crew ensured their guests enjoyed a wonderful evening out.
Delicious freshly prepared dinner included.
Highly recommended."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"The staff were very friendly and efficient adding to the whole experience and relaxing vibe"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Such an amazing night. Very relaxing, amazing food, superb service. Thanks so much!"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Our evening with friends aboard Cape Adieu was nothing short of amazing. From the moment we stepped onto the boat Grace, Munro and the crew were friendly and attentive. The cold drinks started flowing and the delicious selection of food was devoured. All this with a stunning view of Darwin you don't get to experience from land. I highly recommend anyone in town jump on board with this amazing crew for a sunset adventure you won't forget."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"The Sunset Dinner Tour with Cape Adieu has been the best thing we have done in Darwin. The meal was out of this world and the staff were wonderful and so friendly. Everyone needs to do this tour with Cape Adieu."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"This was an 11/10 experience. So well executed - amazing staff."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Excellent night out with great food and friendly staff. Highly recommend"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Service was fantastic, food was fantastic, if your thinking about booking this dinner, do it."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Was a fantastic experience. Very relaxing. Great service,
Great food. Would highly recommend it. Thank you all for a wonderful evening"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Unforgettable experience for the whole family!

We all thoroughly enjoyed the Cape Adieu Sunset Dinner Cruise—it was the perfect way to take in Darwin’s iconic sunset. The atmosphere was relaxed, the food was delicious, and the views were absolutely stunning. A special shout-out to Pip and Gracie who were our graciousn hosts for the evening—so friendly and attentive!
Even showed my daughter around the boat!

Highly recommend this experience for anyone visiting Darwin.

Thank you Munro and Grace"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Great cruise. Staff excellent and food great"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"My mum and I spent an amazing evening on the Cape Adieu cruise. The food and ambiance were incredible, especially the Mango Madness Cocktail 🥰 We will definitely come back with friends and relatives very soon. Big thanks to the crew for everything !!"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Grace and the team went over and beyond from booking to experience on the night. The food was sensational, as was the onboard service and view"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Great sunset on Darwin harbour, the boat, crew and food were fantastic, good selection of drinks, the only issue was the sun set too quickly.
If in Darwin, would highly recommend this cruise."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"'Magnificent' describes the adventure, food and company experienced on the Cape Adieu."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"We went on Cape Adieu sunset dinner cruise last night and I have to say it's the most favourite thing we have done on our trip so far. The food was to die for, my favourite meal on our travels. Grace, Munro and their crew looked after us so well. This sunset dinner cruise is a must to put on your itinerary."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"What a fabulous evening. From being welcomed aboard by Grace and Munro and their lovely crew Olly, Lily,Nat and Chef Adam it was the perfect experience. Their service was impeccable so obliging and friendly. The food was delicious and they should bottle their homemade dukkah and sell it. It was fabulous watching a beautiful sunset and then the night lights of Darwin. It is a MUST for anyone visiting Darwin. Cannot recommend it enough. Also such a fabulous venue for that special occasion. 5⭐️⭐️⭐️⭐️⭐️ to Cape Adieu Darwin Cruises."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Beautiful cruise with nice set up, great dinner and friendly staff! Can absolutely recommend!"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","4",,,"Lovely experience and the crew are lovely. The food was just enough and spaced out strategically to marry in with the sunset. Glad we chose this tour out of all on offer. The boat accommodates enough without feeling crowded."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Food was great staff were friendly and helpful awesome sunset  views"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"Thank you to all the crew for a wonderful experience."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"An absolute stunning evening!
The food was just delish and Grace, Munro and the crew were just fabulous. Highly recommend!"
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,"It was lovely. Gliding across the water, eating beautiful food, feeling the gentle breeze, and listening to a (not loud) great playlist of music from the 80s and 90s."
"Cape Adieu Harbour Cruises","https://www.google.com/maps/search/?api=1&query=Cape%20Adieu%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRJSCjV_xWOPk","5",,,
