"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Ray Brown",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-13T07:28:47.728Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT214TVRsUklTMHhXT0VORWIyNVRRV05DV0VsbGJWRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214TVRsUklTMHhXT0VORWIyNVRRV05DV0VsbGJWRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOmxMTlRIS0xWOENEb25TQWNCWEllbVE%7C%7C?hl=en","103933413590821377531","24","https://lh3.googleusercontent.com/a/ACg8ocIXPAEnbSgSycfjIIMUdnABEptAvuvady89TEDd6WiGjxjFwQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/103933413590821377531?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false","Lot's of great food and normal market type stuff attuned to the area.",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Heather Adams",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-11T08:36:06.494Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT25KVVQxTXpUVFpXTVdKbU1EQXphWHB0UWpSak1IYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KVVQxTXpUVFpXTVdKbU1EQXphWHB0UWpSak1IYxAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOnJUT1MzTTZWMWJmMDAzaXptQjRjMHc%7C%7C?hl=en","110173323043256605610","43","https://lh3.googleusercontent.com/a/ACg8ocJk9c5rGWId79ixKBT8wz97tbSyD-aA6A5Ql21SbNBsVoFmPZYK=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/110173323043256605610?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false","A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Christopher Moad",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-10T09:08:46.639Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT214eVJuZG1OVW96ZVRSc09USjZhWGhIUjFKblkwRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214eVJuZG1OVW96ZVRSc09USjZhWGhIUjFKblkwRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOmxyRndmNUozeTRsOTJ6aXhHR1JnY0E%7C%7C?hl=en","108603554454952619586","444","https://lh3.googleusercontent.com/a/ACg8ocLu1vuoroiLHyU4ogJ5Q1xvrD9eM7yudkLibFuJWmgfvBYbw7Q=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/108603554454952619586?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","3","Northern Territory","3/3 Vickers St","false","Love this place for lunch or breakfast.",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Tom Gray",,,"false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-10T04:50:10.404Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xoQk5WQkhSMVJJVXpSZmExOVRPVE5YYjJsQ2FrRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoQk5WQkhSMVJJVXpSZmExOVRPVE5YYjJsQ2FrRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOlhBNVBHR1RIUzRfa19TOTNXb2lCakE%7C%7C?hl=en","100911006219560877852","54","https://lh3.googleusercontent.com/a/ACg8ocLtB4G_mwA2WJxi5dhrIyS-BbjbyViscmOf6Tvoxev8y7w8kg=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/100911006219560877852?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","4","Northern Territory","3/3 Vickers St","false",,,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","false","en","0","-12.4316104","130.8446143","A",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-09T14:14:18.024Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2w5eE4zTlFja2xRZUhoc2JWTnJhRU5RYzFCeFVuYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5eE4zTlFja2xRZUhoc2JWTnJhRU5RYzFCeFVuYxAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOl9xN3NQcklQeHhsbVNraENQc1BxUnc%7C%7C?hl=en","105343382568807406117","4","https://lh3.googleusercontent.com/a/ACg8ocKMpATuW3jaFTS7Hg_tnfjZcOyeZ_vk86xAIhLwRtjcPTF5tA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105343382568807406117?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","3","Northern Territory","3/3 Vickers St","false","Nowhere to sit in shade",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Katherine Reid",,,"false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-09T06:44:45.370Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2poT1FrRlpOMmxGY1c5NVNXVnNRa3QzYzFCUGVuYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poT1FrRlpOMmxGY1c5NVNXVnNRa3QzYzFCUGVuYxAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOjhOQkFZN2lFcW95SWVsQkt3c1BPenc%7C%7C?hl=en","108877267685194061673","21","https://lh3.googleusercontent.com/a-/ALV-UjUkKZ-3R4Ey2aRSnE5roOHmL6AHU2sCr-ZIegvis5XA83JbtZ2F8w=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108877267685194061673?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false",,,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Keith Rich",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-09T03:12:22.413Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2pkTVQxQmpiRTV1Um1jeldVaGtaMGhJYzNBNU5VRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkTVQxQmpiRTV1Um1jeldVaGtaMGhJYzNBNU5VRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOjdMT1BjbE5uRmczWUhkZ0hIc3A5NUE%7C%7C?hl=en","117330262802258379796","34","https://lh3.googleusercontent.com/a/ACg8ocK5dCNT6qdF5rqt6bMPWA2SUtPEvqtpd-n5Hh8PIkXqsZ-OWg=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/117330262802258379796?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false","Smallish market but a variety of stalls including fresh fruit and vegetables. Reasonable number of food stalls with a good range",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","K Choong",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-08T05:57:08.965Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tSSVZXOTNjbFJXWlVWS2MzWXRia1I0TVdFelNVRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSSVZXOTNjbFJXWlVWS2MzWXRia1I0TVdFelNVRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOkRIVW93clRWZUVKc3YtbkR4MWEzSUE%7C%7C?hl=en","118388190148283584437","16","https://lh3.googleusercontent.com/a-/ALV-UjWQtThkBsNGRUHr0BWV41c30oOD0vrxRVEnGy0lH0cwpARceYac=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/118388190148283584437?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","1","Northern Territory","3/3 Vickers St","false","It’s my first time in Darwin and I heard so much about how good the laksa is in Darwin, When I arrived at the market I saw there was a long queue at Mary Laksa, the much hype of the laksa. After I have bought the combination laksa, the first thing I did was to taste the broth. My goodness it’s nothing like Laksa! Far from it. I suppose most of the laksa stall owners are not from Malaysia or Singapore. It’s also fell short of the taste in Sydney, Melbourne or Brisbane. For goodness sake, even if you have not been to Malaysia or Singapore, at least taste some laksa before cooking laksa. The ingredients in the laksa are laughable, there are cauliflower, bumpkins, long beans, wan tans, fake crab sticks, etc. At the end I threw away about 90% of the laksa.",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Sophie Hok",,,"false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-06T08:10:43.707Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2taVlowNVBObFowUW1KaGJtaHVUVFJKVDBGTU1VRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taVlowNVBObFowUW1KaGJtaHVUVFJKVDBGTU1VRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOkZVZ05PNlZ0QmJhbmhuTTRJT0FMMUE%7C%7C?hl=en","117805203892175094098","21","https://lh3.googleusercontent.com/a/ACg8ocI7nV8V0CQHMgGFDJLK6rgJ7O5PyBnC5AIrYMYgnVTdkbIXkA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/117805203892175094098?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false",,,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Rich A",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-06T01:03:55.503Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT21wcWRWUjZaMUJUVEMxeVJtZFlNMTgwY1ZwRVJFRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90BvdmFS0kuH3q2oXBiWDKVSE2G3-ySToaWpGTkaTbqMbH8-5s6H0XwaLhYqMiGWGjN_FucvIBFchszazNJE2PhayirMVQ3jf_zTt3F2WnvT53rg8yTOq-vpUFV4io4bDBDEC9BLs4uWPhj-","https://lh3.googleusercontent.com/geougc-cs/AB3l90CaCR-IsspgFt_3bpR-EY8-eg9aiI0ftJuq8zk_OvRZanppTi4izXS7yrCe1UgRDgyMtZrz-rGV3VgpaWJxyATOdM26JcCNmfFcJsnQorbEgmLgAlIUvYi1EJL4EwHFGALtcW3JH94i91LX","https://lh3.googleusercontent.com/geougc-cs/AB3l90DVo03JSjdkFfM2JxAPfpKZybikFbrUTwB_DoWFynMXRm7f1YbaQsmIGjQ803qsQkdYEOtCy7RWBRjhpE0m9q1TXqY11NiYeJ4E0UjE-px2BSDH-HxvdWV31V6WhetkehvfwqqkJ7NYUowu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wcWRWUjZaMUJUVEMxeVJtZFlNMTgwY1ZwRVJFRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOmpqdVR6Z1BTTC1yRmdYM180cVpEREE%7C%7C?hl=en","106848628016377053247","547","https://lh3.googleusercontent.com/a-/ALV-UjU_h3NK64O3TTXUL6I4rXbBBOwHSWGPo3q8R709ev9h6nTf6CNdyA=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/106848628016377053247?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false","One of the best village markets I've ever been to.
What it lacks in size, it makes up in quality. Nice fresh produce, hot food like laksa, satay, banh mi and more.  I highly recommend the satay stall and purple lady laksa.
There are also juice bars, flower stalls and crafts, as well as plenty of nice cafes nearby.",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Chris Perry",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-08-04T20:19:35.745Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xCSlJVWmpSRkV4TW1odFZrVkdXR05tZDFZMmJXYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCSlJVWmpSRkV4TW1odFZrVkdXR05tZDFZMmJXYxAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOlBJRUZjRFExMmhtVkVGWGNmd1Y2bWc%7C%7C?hl=en","100818771320548252830","166","https://lh3.googleusercontent.com/a-/ALV-UjXzfAW9bM95Efv5JiaKDdUYhWJWoK2aTVD1rtkkDAkj2SXhrGY=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/100818771320548252830?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false","All sorts",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
