"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","true","en","0","-11.6968879","130.8778586","Jennifer Wilson",,"en","false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"2 years ago","2022-10-09T02:35:44.745Z",,,,"ChRDSUhNMG9nS0VJQ0FnSURleHJzMBAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSURleHJzMBAB!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgIDexrs0%7C%7C?hl=en","103050067197932849168","118","https://lh3.googleusercontent.com/a-/ALV-UjXaVEY8JuNfkbYI46e_bSSWIbqvC_xTFpPFIJVj9xDuP0WjObXW=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/103050067197932849168?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory",,"false","Best place ever",,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","true","en","0","-11.6968879","130.8778586","xiangwan gao",,,"false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"2 years ago","2022-09-29T12:53:04.324Z",,,,"ChdDSUhNMG9nS0VJQ0FnSURla0xpS3VRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURla0xpS3VRRRAB!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgIDekLiKuQE%7C%7C?hl=en","116181360860246978761","7","https://lh3.googleusercontent.com/a-/ALV-UjUeNbUDbo1Sdj5gupguI4RduETQWorXa7wrnqP_AdoTFZW0WIM=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/116181360860246978761?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory",,"false",,,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","true","en","0","-11.6968879","130.8778586","Barbara Pollini",,"it","false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"3 years ago","2022-09-03T04:29:37.861Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUNld0x6and3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNld0x6and3RRAB!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgICewLzjwwE%7C%7C?hl=en","110104794635683383383","223","https://lh3.googleusercontent.com/a/ACg8ocI4zxjGMyjwmwW96261K7_oJXqgs6QoLUfElwdlqaIkvc2v5A=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/110104794635683383383?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","1","Northern Territory",,"false","Avevo grandi aspettative da quest isola . Escursione troppo turistica troppo cara ...4 aborigeni in croce svogliati x nn dire altro con 4 balletti e un po di buffet freddo .
Più di 4 ore di traghetto ...potevo fare altro..sconsigliata ai veri viaggiatori","I had high expectations from this island. Too touristy, too expensive excursion... 4 lazy Aborigines to say the least with 4 dances and a bit of a cold buffet.
More than 4 hours of ferry... I could have done something else... not recommended for real travellers","Tiwi Islands","4.2","en","https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","false","en","0","-11.6968879","130.8778586","alan gunter",,"en","false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"3 years ago","2022-04-08T01:00:34.825Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURXNy1Ua0J3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXNy1Ua0J3EAE!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgIDW7-TkBw%7C%7C?hl=en","102984036334094536007","4","https://lh3.googleusercontent.com/a-/ALV-UjVwS0gTixXoj0HdD9jgKHcSRdhmlOlr8cJh2a6ZwpsMv60ds34=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102984036334094536007?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory",,"false","If your into culture then attend this islands art centre, museum and tour. Full of historical history, dream time story's, songs and dances of each native animal to the region. The tour guide was amazing and gave me heaps of gifts. Definitely a place to be. If you are a racist I suggest you go to the UK or Darwins bombing tour guide or something more relevant to you. Mature and indigenous people, this is for you all 👍🏼. I rate 5,000 out of 100. Definitely going back.",,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","true","en","0","-11.6968879","130.8778586","D Anuj",,"en","false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"3 years ago","2022-02-23T03:33:46.881Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUNXOHBmVTJRRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90BYoufUGifM5IDHNX4KZnESHiFYN6XJkqLKn-kK1sxo6MY5wSzy7Hc5Gflq5aBRfz7lcXWMG2c2t4C4j0v8M9FVcJWb5HJM9yh5eiJeeXQkhfuL6-KDnRUQ068pUqXOtoMbDmag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXOHBmVTJRRRAB!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgICW8pfU2QE%7C%7C?hl=en","116121041473342860463","12","https://lh3.googleusercontent.com/a-/ALV-UjXwdA_C5VjTL1yJ7fUAbwWGaSKSu8aszjUXTF7bw9l-jMwOnnxJ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/116121041473342860463?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory",,"false","Vary bad situations of real Australian",,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","false","en","0","-11.6968879","130.8778586","jecqueline abdereman",,,"false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"4 years ago","2021-08-18T11:50:25.396Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURhOHZIa1VnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURhOHZIa1VnEAE!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgIDa8vHkUg%7C%7C?hl=en","100194592239043918319","0","https://lh3.googleusercontent.com/a/ACg8ocLIkECc1hnGY9SkTf40HUxa06VKAjABGWsasJi-6CuG3dew8g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100194592239043918319?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","3","Northern Territory",,"false",,,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","true","en","0","-11.6968879","130.8778586","Gillian Larner",,"en","false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"4 years ago","2021-08-02T06:44:43.791Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUNhX3NqeHRnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhX3NqeHRnRRAB!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgICa_sjxtgE%7C%7C?hl=en","107106077047100637340","125","https://lh3.googleusercontent.com/a-/ALV-UjWQJVzMt4YepOH12BOm9A0ia52_dUeQT5Kvr3WtKvDV5y6PZGqr=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/107106077047100637340?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","1","Northern Territory",,"false","Nice ferry ride across to island.  Only one art shop open,  all the others on the map given to us were closed.  No where to buy lunch except local supermarket.  Place was littered with rubbish and public toilet was unusable.  Very disappointed and was glad to get back on boat to get lunch.  People were very friendly and I could see the island surrounds were beautiful.  Perhaps if one toured around the island and took all their own food, it may be nice but to just catch ferry over to sight see was not a good option.",,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","false","en","0","-11.6968879","130.8778586","Dhanasri Amutha",,,"false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"4 years ago","2021-07-07T05:35:48.942Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURxcG83UWVnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxcG83UWVnEAE!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgIDqpo7Qeg%7C%7C?hl=en","110070488139014748561","0","https://lh3.googleusercontent.com/a-/ALV-UjXiK0v3JQy0iykZPe4sAQjvtN-wbQCU0s1qYkC87wA5JOq-Upo=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110070488139014748561?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory",,"false",,,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","false","en","0","-11.6968879","130.8778586","Shuaib gamerz",,,"false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"4 years ago","2021-02-02T13:30:40.971Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUN5NFpTOHJnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN5NFpTOHJnRRAB!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgICy4ZS8rgE%7C%7C?hl=en","113010748575103496842","0","https://lh3.googleusercontent.com/a/ACg8ocJO3AH2_uumGgQH3sLvumAUjzBju49D5t_HsFsG5olhyb8PfA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113010748575103496842?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory",,"false",,,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","true","en","0","-11.6968879","130.8778586","A. S",,"en","false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"4 years ago","2021-01-26T08:14:01.651Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUN5eXN1cVp3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5eXN1cVp3EAE!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgICyysuqZw%7C%7C?hl=en","101110496823736225744","27","https://lh3.googleusercontent.com/a-/ALV-UjW_WmshuGPHt0fB9kmw2bY4MYH-Hudjk2fXOPTZCT15jJI5PBDj=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/101110496823736225744?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","3","Northern Territory",,"false","This part of Australia is different than the Australia you know. The climate feels like I am in my own country. I wish I can leave this place soon. But, the people are nice and friendly. That is what matters to us.",,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","true","en","0","-11.6968879","130.8778586","Dave Howsam",,,"false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"4 years ago","2021-01-19T20:15:47.037Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUN5eE95WkVBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5eE95WkVBEAE!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgICyxOyZEA%7C%7C?hl=en","103524560398974126649","124","https://lh3.googleusercontent.com/a-/ALV-UjU3arehdA3IZNm8h7ZHT0yJRmWYPd-mNpdTYV22R1hsyo-XyCFG=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/103524560398974126649?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory",,"false",,,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
"Tiwi Islands NT 0822, Australia","Island","Island","9781714470867159599","Tiwi Islands","AU","0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9pbKt8aVTvGCe3h23Zo5WTo8sSeJmkHV9l_ADKEF-C1O0mim5xtoPTryp9uysv8JJIq9GjvolrighCKFgkHPsFHdNWdi5czpbgnKs6ehPY6CESU6smKzUALki4ikcmcxqQ866=w426-h240-k-no","false","false","en","0","-11.6968879","130.8778586","Mick Torok",,,"false","ChIJ1YGMrNoawiwRL8pVSnyhv4c",,,"4 years ago","2020-11-25T05:15:04.992Z",,,,"ChdDSUhNMG9nS0VJQ0FnSURpeE5YdXl3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpeE5YdXl3RRAB!2m1!1s0x0:0x87bfa17c4a55ca2f!3m1!1s2@1:CIHM0ogKEICAgIDixNXuywE%7C%7C?hl=en","101709903003803009776","10","https://lh3.googleusercontent.com/a-/ALV-UjULJfRYj28KZ1o2fKAICM4lNC4BkpXbVKYqWXZIljJmqXaQlyuM=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101709903003803009776?hl=en","51","2025-09-22T03:34:22.153Z","Direct Detail URL: https://www.google.com/maps/place/Tiwi+Islands/@-11.5160547,129.4621993,8z/data=!3m1!4b1!4m6!3m5!1s0x2cc21adaac8c81d5:0x87bfa17c4a55ca2f!8m2!3d-11.6968879!4d130.8778586!16zL20vMDVmcTFn?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory",,"false",,,"Tiwi Islands","4.2",,"https://www.google.com/maps/search/?api=1&query=Tiwi%20Islands&query_place_id=ChIJ1YGMrNoawiwRL8pVSnyhv4c",
