"address","categories/0","categories/1","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","true","en","0","-12.6164333","131.2537318","Rich A",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"2 years ago","2023-03-05T12:06:46.548Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURoMHR6OFd3EAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoMHR6OFd3EAE!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgIDh0tz8Ww%7C%7C?hl=en","116387868900956571902","349","https://lh3.googleusercontent.com/a-/ALV-UjWg88eDhyS9-_foqHQlMjbzYxG9v1nPJXrAXWf0Wo9hEiTuY2SuwQ=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/116387868900956571902?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","1","Northern Territory","2053 Arnhem Hwy","false","We called and booked a tour. Drove out and arrived early. Gate was locked and no one around. Called and they said no staff that day, so no tour … wasted our time. Not sure why they couldn’t at least notify us, so we could do something else.",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","false","en","0","-12.6164333","131.2537318","Kerry Azzopardi",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"3 years ago","2022-07-28T12:02:34.951Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUN1enRDei13RRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1enRDei13RRAB!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgICuztCz-wE%7C%7C?hl=en","104512476040138588292","6","https://lh3.googleusercontent.com/a/ACg8ocIW9nZoRZQH0W7oxZhmJU1K8V9ktxEanpbgZXn0k5YIvYBKjw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104512476040138588292?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false","Everyone who travels too Darwin should make the time to do this family run tour. Had the best day, learning just a small part of our national heritage. Informative, fun and extremely intersting. Thanks Graham and Deane, what treasures you are too your community",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","true","en","0","-12.6164333","131.2537318","Henry Materne-Smith",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"3 years ago","2022-07-22T01:52:28.785Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUN1dE5UODl3RRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1dE5UODl3RRAB!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgICutNT89wE%7C%7C?hl=en","105037650372406174483","20","https://lh3.googleusercontent.com/a/ACg8ocKtBWpZoGmq0PzVOwn1ZWKKxwyW-TUffG8s-l3qyeJcrTwDYDg=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/105037650372406174483?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false","Fascinating tour, great guides.",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","false","en","0","-12.6164333","131.2537318","Alexander Watling",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"3 years ago","2022-07-02T01:39:16.448Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURPOHQ2SFh3EAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPOHQ2SFh3EAE!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgIDO8t6HXw%7C%7C?hl=en","102978358526717893649","8","https://lh3.googleusercontent.com/a-/ALV-UjVKbjhzR7OGgTuPWtfuSI20tnJwWOpAoCIAFs1Ljf6_UpwsZdT8IQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102978358526717893649?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false","A great experience at Pudakul! Staying there was amazing, great quality cabins and campground. Great cultural immersion, amazing food, insane activities and overall one of the best places I have ever stayed. Pool was amazing, perfect for the cool temperature. Selena and Cameron really put on a show for my group, they took hours of not days out of their time to help us and do whatever we needed them to. Sadly we did not get to see Graham too many times, it would have been great to hear his experiences as high ranking elder. Overall a great experience that i can look back on and say “Wow!”. This is the perfect place to bring family whether it’s a day trip or your staying. I would highly recommend visiting on your way to Kakadu National Park or in the area, you won’t regret it.",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","true","en","0","-12.6164333","131.2537318","Georgia Rochester",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"3 years ago","2022-05-05T23:17:56.604Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUQydUlyWEVnEAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQydUlyWEVnEAE!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgID2uIrXEg%7C%7C?hl=en","108608351992967696352","21","https://lh3.googleusercontent.com/a/ACg8ocKHU91senvEI9VesDoLtYJDCby4vMfCt7Q8bEL0RIRLhHb72w=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108608351992967696352?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false","Great tour, great people. Would recommend.",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","true","en","0","-12.6164333","131.2537318","Bronwyn Adams",,,"false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"3 years ago","2021-09-26T04:23:49.548Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUQ2eXBpQmpnRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ2eXBpQmpnRRAB!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgID6ypiBjgE%7C%7C?hl=en","103641359404169083656","4","https://lh3.googleusercontent.com/a/ACg8ocJI_XQArvrgtwdIN_pBd3hrx4Nm_3tisVHZo2UB8T8ikPRdo0WS=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/103641359404169083656?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false",,,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","true","en","0","-12.6164333","131.2537318","Darwin Harbour Fishing Charters",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"4 years ago","2021-08-21T01:54:05.717Z",,,,"ChdDSUhNMG9nS0VJQ0FnSURhMXA3UV9RRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURhMXA3UV9RRRAB!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgIDa1p7Q_QE%7C%7C?hl=en","112346069605385303077","26","https://lh3.googleusercontent.com/a-/ALV-UjUB_C0K_9nD_VZ03sdhBOjMS3dpHHqPL-EyIp3hSzXTrqO0tvXB=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/112346069605385303077?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false","Good event to go to learn more about first nation cultural affairs",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","true","en","0","-12.6164333","131.2537318","Gabriel Sandino",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"4 years ago","2021-07-02T13:52:33.027Z",,,,"ChdDSUhNMG9nS0VJQ0FnSURxZ3Z6T3dRRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxZ3Z6T3dRRRAB!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgIDqgvzOwQE%7C%7C?hl=en","117983319244972233231","23","https://lh3.googleusercontent.com/a-/ALV-UjU1d-CIO7dw_6ig9zH7NMN97H-xYMAXgD_IDf63_gze8AV3P8rU=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/117983319244972233231?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false","Recommended! Graham and his family were super friendly and very welcome to share their culture and knowledge. We were lucky as we got a personalized tour. Thanks for the damper!",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","false","en","0","-12.6164333","131.2537318","Cathie Bassett",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"4 years ago","2021-06-10T04:14:08.120Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUNxMGZPVGlRRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxMGZPVGlRRRAB!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgICq0fOTiQE%7C%7C?hl=en","109665434398717337028","7","https://lh3.googleusercontent.com/a-/ALV-UjVnDFlwHBR3i4kKUl8QDv78TLx2gA7pqlBcG65sOXSF9kIf1TIRPg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109665434398717337028?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false","Amazing, wonderful, beautiful...this place I honestly loved..Graham and his daughter Talia were honestly sooo inspirational and thought provoking ...I can only urge Darwin locals and their interstate family to visit and experience a truly wonderful time...I never thought that a 2 hour aboriginal cultural tour could be so breathtakingly inspiring and satisfying...many thanks to you And your wonderful place....it truly was humbling and I shall be back with more visitors so they too can experience what I did...keep it up my friends, just loved it and many thanks. ❤️👍",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","true","en","0","-12.6164333","131.2537318","Skl H",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"4 years ago","2021-05-14T08:49:42.283Z",,,,"ChZDSUhNMG9nS0VJQ0FnSURLeGMydEJBEAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURLeGMydEJBEAE!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgIDKxc2tBA%7C%7C?hl=en","114197575319648893718","129","https://lh3.googleusercontent.com/a-/ALV-UjVsN0fNM9ZD6xeaK3xvFm3KahBs9t2N39SPcTG1PoBqHAVpN9gZ=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/114197575319648893718?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false","Such a special and essential stop with 300 metre kept dirt road set on gorgeous billabong with water lilies. A family owned, authentic and highly informative cultural exchange. You can literally ask them anything! We never felt rushed, engage in weapon throwing, medicinal plant insights, basket weaving and learned about various musical instruments. Accessible manageable (short dirt track, but toilet has step).",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","true","en","0","-12.6164333","131.2537318","Melissa Petrovski",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"4 years ago","2021-04-24T01:07:37.825Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUNLNzZESVhnEAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNLNzZESVhnEAE!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgICK76DIXg%7C%7C?hl=en","109016932371593053344","59","https://lh3.googleusercontent.com/a-/ALV-UjVtORXjushy9rkuE3KaOzCF62hW-7maYxAtZfzBNpdEUQLGSbAE=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/109016932371593053344?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false","I cannot recommend this place enough, it was the highlight of my entire trip to the northern territory. Graham is a very spiritual enlightening person to be around, he showed us his people traditional way of hunting, what foods they would eat and their customs in such a fun way, his sense of humour makes everyone smile. I can't wait to be back one day!",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
"2053 Arnhem Hwy, Lambells Lagoon NT 0822, Australia","Corporate office","Tour agency","Corporate office","2761723820495890263","Lambells Lagoon","AU","0x2cc0a9ddb2f7d17f:0x26539d2eb8646757","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtVZdlDKligj_OtnDJ6wtEe1rH8k6CmttQb_5cgf47_0TiZKpDHROucXINyGz_jSqskHfY5S4M0Co1kqlSoJIqICxRLUuT-LYwl3QWPp_a5y-UkdG69j68NZR-AFLr6OJGXocf=w408-h306-k-no","false","true","en","0","-12.6164333","131.2537318","Brock Q. Piper",,"en","false","ChIJf9H3st2pwCwRV2dkuC6dUyY","0822",,"4 years ago","2021-01-30T11:33:33.712Z",,,,"ChdDSUhNMG9nS0VJQ0FnSUN5anNfTnpRRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN5anNfTnpRRRAB!2m1!1s0x0:0x26539d2eb8646757!3m1!1s2@1:CIHM0ogKEICAgICyjs_NzQE%7C%7C?hl=en","110226348788864786846","32","https://lh3.googleusercontent.com/a-/ALV-UjXzp599vaQtZOEfkKaWz1C0jvFE7aTXSH2xKYF3IQuTch1UHNZd=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/110226348788864786846?hl=en","31","2025-09-22T03:31:37.090Z","Direct Detail URL: https://www.google.com/maps/place/Pudakul+Aboriginal+Cultural+Tours/@-12.6164333,131.2511569,17z/data=!4m8!3m7!1s0x2cc0a9ddb2f7d17f:0x26539d2eb8646757!8m2!3d-12.6164333!4d131.2537318!9m1!1b1!16s%2Fg%2F11b66sm5jm?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","2053 Arnhem Hwy","false","Do yourself a favour and make this number one on your list of things to do around Darwin! Absolutely one of the more powerful experiences we’ve had in the NT.",,"Pudakul Aboriginal Cultural Tours","4.7",,"https://www.google.com/maps/search/?api=1&query=Pudakul%20Aboriginal%20Cultural%20Tours&query_place_id=ChIJf9H3st2pwCwRV2dkuC6dUyY",
