review_title,place_url,rating,review_text,sentiment,p_negative,p_neutral,p_positive,sentiment_label,topic_id
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,Great food. Wonderful friendly staff.,0.9997613430023193,0.00011933360656257719,0.0,0.9998806715011597,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Great experience. All aspects of the cruise, greeting,dinner, commentary, good value for money.
Would certainly recommend.",0.9996733665466309,0.00016330828657373786,0.0,0.9998366832733154,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Booking of 6 for a birthday celebration. Service, food, crew all fantastic. Would highly recommend.",0.9995947480201721,0.0002026553120231256,0.0,0.9997974038124084,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,1.0,"Trying to eat dinner at the wharf (lovely btw), spirit of Darwin boat pulls up right in front of every table, starts throwing slices of white bread into the water. No fish even coming up, just polluted the water with white bread  which is so bad for fish and bird life alike. BOO 👎",-0.997277557849884,0.9986388087272644,0.0,0.0013612288748845458,negative,1
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,Territory Day Sunset and Fireworks Cruise…..what a ripper trip.  Friendly staff that made sure everyone was taken care off.  Excellent 3 course meal and drinks at the bar.  Highly recommend.  Michelle and crew did a top job and the captain’s commentary filled in all the missing details,0.9992731213569641,0.000363401195500046,0.0,0.9996365308761597,positive,4
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Highly recommend the Spirit of Darwin sunset cruise as must when visiting Darwin. A great way to spend the evening cruising around the harbour, while enjoying the sunset. Thank you Michelle, Darren and the rest of the crew. 🚢🌅 ⚓️",0.999711811542511,0.00014407069829758257,0.0,0.9998558759689331,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,3.0,Trip was cancelled by the provider. Did get 24 hrs notice; promised a refund.,-0.9970563054084778,0.9985281229019165,0.0,0.0014717968879267573,negative,5
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,1.0,"Four of us booked and paid for this cruise. We booked another tour for the following day but it had to be bought forward to same day as the cruise. Although the day tour was supposed to be finished by 3pm it didn’t finish until 5pm. We called Darwin Sunset Cruises to change it to any of the next 5 days, NOT asking for a refund but just to defer.
Apparently you need to give 72 hours notice which we couldn’t do. There was no compassion or any other option but just NO NO NO!
It could have been a great cruise but after losing $600 it left a bitter taste in my mouth.",-0.9980491995811462,0.9990246295928955,0.0,0.0009754220372997224,negative,0
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4.0,Toller Trip... sehr empfehlenswert. Ob mit Dinner oder nur mit der Snack-Option auf dem Oberdeck. Die Preise für Getränke sind gut. Wir haben uns direkt für eine Flasche Wein entschieden. Das Schiff ist in guten Zustand und der Service war super.,-0.9819102883338928,0.9909551739692688,0.0,0.009044881910085678,negative,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,A great experience with great hosts and great food. A well recommended evening cruise.,0.9997797608375549,0.00011011739115929231,0.0,0.9998898506164551,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Must do. Lovely staff, informative and good food.",0.9997594952583313,0.00012024259922327474,0.0,0.9998797178268433,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"What a fantastic experience. From our first call to arrange a large group to the dinner cruise. Service was nothing short of excellent, food delicious. Thank you Michelle and all of the staff for making our night wonderful. I would recommend.",0.9997711181640625,0.00011442574759712443,0.0,0.9998855590820312,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"We recently experienced an unforgettable sunset cruise with Spirit of Darwin Cruises for the day after our wedding with all our friends and family. It was nothing short of spectacular and all our family and friends loved it. From the moment we stepped aboard, we were greeted with warm hospitality and exceptional service.

The boat itself was pristine, comfortable, and spacious, providing ample room for everyone to relax and enjoy the journey.

The booking process and communication with Michelle was excellent, even offering advice and recommendations we hadn’t thought of.

We highly recommend Spirit of Darwin for your private events or to join for any sunset cruised",0.9997468590736389,0.00012654744205065072,0.0,0.9998733997344971,positive,0
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,We had the best experience on this cruise. Staff were friendly and the 3 course meal was excellent. Sunset was spectacular even though there was cloud. Wonderful tour thoughly recommend.,0.9997414946556091,0.00012926262570545077,0.0,0.999870777130127,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"What an amazing experience! Highly recommend this tour, Family run business with alot of knowledge on local areas. Good old fashion customer service and a friendly smile from everyone. Food was great and was offered to go back for thirds or fourths if needed as well.",0.9997477531433105,0.00012610956036951393,0.0,0.9998738765716553,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Awsome experience highly recommend
So friendly worth every cent",0.9972895979881287,0.0013551905285567045,0.0,0.9986447691917419,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Wonderful night with family and friends.
The cruise, the food, the service and the whole experience was awesome.",0.9997749328613281,0.00011250465468037874,0.0,0.9998874664306641,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,2.0,"Lost opportunity for something special.  I was solo and promptly placed at the back in the corner table for one.  Lots of opportunities for other seating.

First course was basically cheese biscuits and a shop brought dip which was disappointing.  The main buffet was very nice but very average, nothing outstanding. But there was plenty.

My choice of red wine would normally cost me $25 cost me $55 on the boat.

The commentary was dry and tired and started always with “OK folks”. The hostess were very good and happy to accommodate.

Was promised an amazing night and it didn’t deliver, but the beautiful sunset made it a good trip.  Could be much better.",0.7683830261230469,0.11580849438905716,0.0,0.8841915130615234,positive,7
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,Beautiful Cruise and Sunset. Lovely friendly approachable Hosts and very informative and interesting.,0.9997744560241699,0.00011278910096734762,0.0,0.999887228012085,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Fantastic dinner cruise . The food was lovely, the drinks were reasonably priced and the staff were friendly and informative.",0.9997577667236328,0.00012112849071854725,0.0,0.9998788833618164,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,recommend to anyone,0.9994412660598755,0.0002793871972244233,0.0,0.9997206330299377,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,Always a great cruise I've done it about 4 times now,0.9994667768478394,0.0002666128275450319,0.0,0.9997333884239197,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Great experience  , excellent food and drinks , with an even better crew ... highly recommended",0.9997499585151672,0.00012497720308601856,0.0,0.9998749494552612,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Fabulous evening on the water. Commentary was interesting, food delicious, sunset superb",0.999762773513794,0.00011862406972795725,0.0,0.999881386756897,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4.0,Great little escape,-0.9745932221412659,0.9872965812683105,0.0,0.01270336378365755,negative,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Wonderful experience. Truly friendly and knowledgeable staff. The buffet and over all food and drinks service was excellent. The views on the water, the time you spend on the water, and of course the sun set, definitely a much tour to do. Thank you for your hospitality.",0.9997661709785461,0.00011687675578286871,0.0,0.9998830556869507,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Beautiful views, definitely worth it. Great service.",0.9997696876525879,0.00011513696517795324,0.0,0.999884843826294,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"We loved this cruise, soo relaxing",0.9993438720703125,0.00032806090894155204,0.0,0.9996719360351562,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Great crew, great cruise,  perfect sunset,  small groups with room to move,  loved the sailing too,",0.9996843338012695,0.00015783458366058767,0.0,0.9998421669006348,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Fantastic cruise run by a wonderful couple, Darren and Michelle. Would recommend this as a must do for anyone visiting Darwin. Food was great and plentiful. The local knowledge shared by Darren was very informative and at times very humorous. Cheers Pat and Christine.",0.9991392493247986,0.0004303586611058563,0.0,0.9995695948600769,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Informative commentary from our host,  great service from the crew members and lovely buffet dinner. Beautiful view of the sunset. Thank you Spirit of Darwin!",0.999749481678009,0.00012523405894171447,0.0,0.9998747110366821,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,1.0,"Very disappointing! Canapes for a Party of 12 people were 3 very small plates consisting of a handful of bite sized snacks on each. Staff could barely give you the time of day. At $80 per person, I would have expected a little more. Sorry, but won't be sunsetting with them again.",-0.9974603056907654,0.9987301230430603,0.0,0.0012698397040367126,negative,7
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,Loved it very informal as well. The food was great for what we paid,0.9997162818908691,0.00014186122280079871,0.0,0.9998581409454346,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,3.0,"Sunset was a tiny part of the cruise. Over an hour wasted away from it looking at landmarks in the dark, unwanted commentary, overrated. Food was good. Watch the sunset elsewhere.",0.8823838233947754,0.05880811810493469,0.0,0.9411919116973877,positive,3
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,3.0,"The views and the sunset where beautiful,  the staff were lovely but the food was terrible. Soggy over cooked brocolli  and cauliflower, prawns did not seem fresh, rice salad was average, the seafood sauce just tasted like cheap mayonnaise and the chicken was dry and had little taste. For $130 per head it was very disappointing.",-0.9994081258773804,0.9997040629386902,0.0,0.0002959187258966267,negative,7
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,Grat nite out,-0.9810509085655212,0.990525484085083,0.0,0.009474546648561954,negative,0
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5.0,"Such an amazing cruise. As a local who has spent many a sunsets on the harbour the crew of spirit of Darwin made it extra special. Wasa fantastic way to spend one of mine and my partners final nights in the NT. Couldn't recommend these guys enough. If you are thinking of booking a cruise or not sure what to do in Darwin definitely book yourself and family on. And the food just topped it all off, fantastic fresh feed and definately more then enough food served",0.9991156458854675,0.0004421558405738324,0.0,0.9995577931404114,positive,2
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4.0,Completed the cruise and had dinner in late June 2023. Food was above average although limited with amount of meat. The commentary about the history of Darwin by the Skipper added a lot to the experience.,0.9966030120849609,0.0016984845278784633,0.0,0.9983015060424805,positive,0
